 25.71	 1982	 9	 4	 0	 0	 0.000000
 24.76	 1982	 9	 5	 0	 0	 0.000000
 24.31	 1982	 9	 6	 0	 0	 0.000000
 23.5	 1982	 9	 7	 0	 0	 0.000000
 23.51	 1982	 9	 8	 0	 0	 0.000000
 24.35	 1982	 9	 9	 0	 0	 0.000000
 24.49	 1982	 9	 10	 0	 0	 0.000000
 24.17	 1982	 9	 11	 0	 0	 0.000000
 24.25	 1982	 9	 12	 0	 0	 0.000000
 24.29	 1982	 9	 13	 0	 0	 0.000000
 24.15	 1982	 9	 14	 0	 0	 0.000000
 23.85	 1982	 9	 15	 0	 0	 0.000000
 23.71	 1982	 9	 16	 0	 0	 0.000000
 23.55	 1982	 9	 17	 0	 0	 0.000000
 23.25	 1982	 9	 18	 0	 0	 0.000000
 23.05	 1982	 9	 19	 0	 0	 0.000000
 22.9	 1982	 9	 20	 0	 0	 0.000000
 22.75	 1982	 9	 21	 0	 0	 0.000000
 22.69	 1982	 9	 22	 0	 0	 0.000000
 22.6	 1982	 9	 23	 0	 0	 0.000000
 22.65	 1982	 9	 24	 0	 0	 0.000000
 22.7	 1982	 9	 25	 0	 0	 0.000000
 22.6	 1982	 9	 26	 0	 0	 0.000000
 22.69	 1982	 9	 27	 0	 0	 0.000000
 22.58	 1982	 9	 28	 0	 0	 0.000000
 22.57	 1982	 9	 29	 0	 0	 0.000000
 21.79	 1982	 9	 30	 0	 0	 0.000000
 21.81	 1982	 10	 1	 0	 0	 0.000000
 21.68	 1982	 10	 2	 0	 0	 0.000000
 21.56	 1982	 10	 3	 0	 0	 0.000000
 21.29	 1982	 10	 4	 0	 0	 0.000000
 21.21	 1982	 10	 5	 0	 0	 0.000000
 21.21	 1982	 10	 6	 0	 0	 0.000000
 21.17	 1982	 10	 7	 0	 0	 0.000000
 21.03	 1982	 10	 8	 0	 0	 0.000000
 20.94	 1982	 10	 9	 0	 0	 0.000000
 20.61	 1982	 10	 10	 0	 0	 0.000000
 20.49	 1982	 10	 11	 0	 0	 0.000000
 20.3	 1982	 10	 12	 0	 0	 0.000000
 20.29	 1982	 10	 13	 0	 0	 0.000000
 20.89	 1982	 10	 14	 0	 0	 0.000000
 20.8	 1982	 10	 15	 0	 0	 0.000000
 20.49	 1982	 10	 16	 0	 0	 0.000000
 20.2	 1982	 10	 17	 0	 0	 0.000000
 20.21	 1982	 10	 18	 0	 0	 0.000000
 19.65	 1982	 10	 19	 0	 0	 0.000000
 19.44	 1982	 10	 20	 0	 0	 0.000000
 19.43	 1982	 10	 21	 0	 0	 0.000000
 20.03	 1982	 10	 22	 0	 0	 0.000000
 19.74	 1982	 10	 23	 0	 0	 0.000000
 19.59	 1982	 10	 24	 0	 0	 0.000000
 19.24	 1982	 10	 25	 0	 0	 0.000000
 19	 1982	 10	 26	 0	 0	 0.000000
 18.83	 1982	 10	 27	 0	 0	 0.000000
 18.25	 1982	 10	 28	 0	 0	 0.000000
 17.96	 1982	 10	 29	 0	 0	 0.000000
 17.92	 1982	 10	 30	 0	 0	 0.000000
 17.98	 1982	 10	 31	 0	 0	 0.000000
 18.02	 1982	 11	 1	 0	 0	 0.000000
 18.04	 1982	 11	 2	 0	 0	 0.000000
 17.79	 1982	 11	 3	 0	 0	 0.000000
 17.8	 1982	 11	 4	 0	 0	 0.000000
 17.86	 1982	 11	 5	 0	 0	 0.000000
 17.42	 1982	 11	 6	 0	 0	 0.000000
 15.82	 1982	 11	 7	 0	 0	 0.000000
 15.71	 1982	 11	 8	 0	 0	 0.000000
 15.67	 1982	 11	 9	 0	 0	 0.000000
 15.65	 1982	 11	 10	 0	 0	 0.000000
 15.69	 1982	 11	 11	 0	 0	 0.000000
 15.88	 1982	 11	 12	 0	 0	 0.000000
 15.86	 1982	 11	 13	 0	 0	 0.000000
 15.45	 1982	 11	 14	 0	 0	 0.000000
 15.05	 1982	 11	 15	 0	 0	 0.000000
 14.99	 1982	 11	 16	 0	 0	 0.000000
 15.26	 1982	 11	 17	 0	 0	 0.000000
 14.78	 1982	 11	 18	 0	 0	 0.000000
 14.59	 1982	 11	 19	 0	 0	 0.000000
 14.43	 1982	 11	 20	 0	 0	 0.000000
 14.25	 1982	 11	 21	 0	 0	 0.000000
 14.04	 1982	 11	 22	 0	 0	 0.000000
 13.98	 1982	 11	 23	 0	 0	 0.000000
 14.25	 1982	 11	 24	 0	 0	 0.000000
 14.29	 1982	 11	 25	 0	 0	 0.000000
 14.04	 1982	 11	 26	 0	 0	 0.000000
 13.8	 1982	 11	 27	 0	 0	 0.000000
 13.83	 1982	 11	 28	 0	 0	 0.000000
 13.9	 1982	 11	 29	 0	 0	 0.000000
 13.45	 1982	 11	 30	 0	 0	 0.000000
 13.51	 1982	 12	 1	 0	 0	 0.000000
 13.34	 1982	 12	 2	 0	 0	 0.000000
 12.51	 1982	 12	 3	 0	 0	 0.000000
 12.09	 1982	 12	 4	 0	 0	 0.000000
 12.06	 1982	 12	 5	 0	 0	 0.000000
 12.41	 1982	 12	 6	 0	 0	 0.000000
